driver_id,avg_speed_kph,max_speed_kph,speed_std,speed_safety_score,harsh_braking_events,harsh_acceleration_events,braking_safety_score,acceleration_safety_score,consistency_score,overall_safety_score,avg_acceleration,max_acceleration,min_acceleration,total_distance_km,total_trips,avg_trip_duration,speeding_events,night_driving_ratio,weekend_driving_ratio,phone_usage_events,harsh_cornering_events,driver_profile,discount_eligible,discount_tier,estimated_premium,annual_savings
D0438,54.98542808581685,80.3633794780564,7.928807735687208,100.0,0,0,100,100,84.14238452862558,96.0355961321564,0.0008055823088608257,1.1903732839929284,-1.1575769429605742,298.02102022512736,15,216.8,1,0.2729646381874182,0.6276511907109634,0,1,excellent,True,3,770.0,330.0
D0439,54.62443348064473,84.40899765266232,8.102244262935272,100.0,0,0,100,100,83.79551147412946,95.94887786853236,9.435174759316536e-05,1.1182751233310064,-1.2574886888900103,352.87384028496496,15,258.4,2,0.0853392337706128,0.10367934326408924,1,0,excellent,True,3,770.0,330.0
D0440,74.93348653516334,129.61923571573675,14.944259059873927,70.13302692967332,0,0,100,100,70.11148188025214,85.06112720248136,-0.0008721054581675532,2.2297522581686624,-1.906053894092664,392.6514694442559,15,209.6,1172,0.38641100940648226,0.07939533348284869,0,0,average,True,1,990.0,110.0
D0441,85.20692165510258,159.07793472046393,19.831706004373974,49.58615668979485,0,0,100,100,60.33658799125205,77.48068617026172,-0.00148596538638255,2.731401721905629,-2.8259343690518244,533.3953295609421,15,250.4,2264,0.1126517705106838,0.10393552863501512,1,0,poor,False,0,1100.0,0.0
D0442,74.5721707401384,125.68378700336538,15.006506983934193,70.85565851972319,0,0,100,100,69.98698603213161,85.2106611379637,-0.0006510031889922048,2.180135370443402,-1.889861504155509,404.9268871189515,15,217.2,1174,0.18088985711944305,0.17791764096654294,2,0,average,True,1,990.0,110.0
D0443,74.81521470923111,131.62093894017391,15.171398721407153,70.36957058153777,0,0,100,100,69.6572025571857,85.00669328468088,0.00014799901048999082,2.097609514877508,-1.953842264438657,546.8992195244795,15,292.4,1620,0.14351669456261673,0.22480096132424718,1,0,average,True,1,990.0,110.0
D0444,55.05502374175866,84.89751861872696,7.951270768332459,100.0,0,0,100,100,84.09745846333509,96.02436461583378,0.00021366402364262905,1.1049028747644227,-1.078758408917478,404.65442450192614,15,294.0,6,0.0805060262159844,0.18430593213447086,0,0,excellent,True,3,770.0,330.0
D0445,65.04070733070753,107.214334638098,11.744391506904156,89.91858533858493,0,0,100,100,76.51121698619168,91.60745058119416,6.587294051114236e-05,1.8267309767317983,-1.6251189817194542,351.2198195858207,15,216.0,324,0.06401511972340028,0.4321189364041661,0,0,good,True,3,770.0,330.0
D0446,54.86698480920089,78.76719291469745,7.893221931332476,100.0,0,0,100,100,84.21355613733505,96.05338903433376,-1.965682401275461e-06,1.1415107312083903,-1.1224837908585132,352.7947123231618,15,257.2,0,0.11980586680298844,0.2045989739570657,0,0,excellent,True,3,770.0,330.0
D0447,64.88625474498896,107.98908627572104,12.006116569833683,90.22749051002208,0,0,100,100,75.98776686033264,91.55381434258868,0.0003345394274748477,1.9118067174529627,-1.625653430042871,461.99013378432136,15,284.8,452,0.04133406004943759,0.67128649498299,1,1,good,True,3,770.0,330.0
D0448,65.16728073745377,109.95317112234731,11.940765590354872,89.66543852509247,0,0,100,100,76.11846881929026,91.44597683609567,0.0002474091834959056,1.91809290045796,-2.023230544482816,505.6980985226412,15,310.4,492,0.03871339599488295,0.6702139722041333,1,0,good,True,3,770.0,330.0
D0449,74.85426915335688,125.2445020605798,14.878077975760798,70.29146169328624,0,0,100,100,70.24384404847841,85.13382643544116,-0.0008161892166824892,2.0500484488710846,-1.869025648050009,413.94410841806354,15,221.2,1225,0.13804662965212006,0.15819768394081987,0,0,average,True,1,990.0,110.0
D0450,74.99809047654607,125.48054490977036,15.108945001691948,70.00381904690786,0,0,100,100,69.7821099966161,84.946482260881,-0.0004659353889197226,2.2407590743839143,-2.522416998404705,425.23917300201623,15,226.8,1255,0.20410953893247913,0.32124672488244355,1,0,average,True,1,990.0,110.0
D0451,75.24512476323697,125.74115745391902,14.861745473884143,69.50975047352605,0,0,100,100,70.27650905223172,84.94656488143946,-0.00012282641803838357,2.1829218229451977,-2.1494376755258195,502.637433418423,15,267.2,1497,0.14164740592770575,0.25822890397223036,1,0,average,False,0,1100.0,0.0
D0452,65.5231041366576,105.68135572519114,12.093885473777553,88.95379172668481,0,0,100,100,75.81222905244489,91.19150519478242,-0.00026762108435289837,1.5264582781011409,-1.691901663824829,420.0030975159752,15,256.4,462,0.12819429985069897,0.46379525402472443,0,0,good,True,3,770.0,330.0
D0453,74.98540273611154,124.51943026947217,14.810413408168362,70.02919452777692,0,0,100,100,70.37917318366328,85.10209192786004,-0.0008806433968519405,2.219091150746345,-2.0163020456896894,469.4086211280582,15,250.4,1370,0.2721006945485375,0.1573347735185251,1,0,average,True,1,990.0,110.0
D0454,55.01069094220469,84.17864080096737,7.980097696878784,100.0,0,0,100,100,84.03980460624243,96.00995115156061,-2.239132304849381e-05,1.178293537479765,-1.1115151093047866,321.26243510247537,15,233.6,2,0.21890836568861025,0.2964576933908162,0,1,excellent,True,3,770.0,330.0
D0455,54.87135980361061,82.46761373680167,7.975171813856357,100.0,0,0,100,100,84.04965637228729,96.01241409307183,0.00020043896935926627,1.003045854128627,-1.159125133869987,351.1767027431079,15,256.0,5,0.24168763501786056,0.06813822493405472,0,0,excellent,True,3,770.0,330.0
D0456,54.860136643636096,80.32131731923941,7.982087195876769,100.0,0,0,100,100,84.03582560824645,96.00895640206161,-0.0002396811109767999,1.1566006688801598,-0.980750648173174,334.64683352618016,15,244.0,1,0.13760712047303603,0.14605959152732553,1,0,excellent,True,3,770.0,330.0
D0457,55.11122570599881,86.40302260217824,7.988773728829696,100.0,0,0,100,100,84.0224525423406,96.00561313558515,-0.0001243469558054348,1.080206168809028,-1.2700839096285832,342.2407116342526,15,248.4,6,0.1552953024988729,0.09199613379933005,0,0,excellent,True,3,770.0,330.0
D0458,85.34411897487881,160.0,19.774486272074622,49.31176205024238,0,1,100,97,60.451027455850756,76.69069737652329,0.0012184970227291174,2.8199228531670526,-2.849782606822249,475.366742690075,15,222.8,2053,0.19542980878532995,0.18498129799351276,0,0,poor,False,0,1100.0,0.0
D0459,55.03847813359112,80.89034892658677,8.07559447821472,100.0,0,0,100,100,83.84881104357056,95.96220276089264,0.00011613227611842796,1.0829613971031455,-1.0486250375375925,346.7424122416241,15,252.0,1,0.0635303329814381,0.28790744797418627,2,1,excellent,True,1,990.0,110.0
D0460,74.73295293774775,142.49965765154047,15.2183406961125,70.53409412450449,0,0,100,100,69.563318607775,85.02435318306986,0.0007332976887326129,2.2875386623752587,-2.393741469681962,511.9207276235721,15,274.0,1512,0.3129396599728667,0.28833456067676033,0,0,average,True,1,990.0,110.0
D0461,64.9406504357585,104.97050705937376,12.036783275643549,90.118699128483,0,0,100,100,75.9264334487129,91.51128314429897,-0.00016683000088836805,1.7123598982543702,-1.4776330276208085,418.2177888062848,15,257.6,435,0.09850318679184548,0.3947382662285461,3,0,good,True,1,990.0,110.0
D0462,54.826767046630465,84.64796329501348,8.166664476575898,100.0,0,0,100,100,83.66667104684821,95.91666776171205,-0.00047814041592945066,1.0958268433992435,-1.18771988730375,254.94446676683165,15,186.0,5,0.2786795299860956,0.4476581140033308,0,0,excellent,True,3,770.0,330.0
D0463,74.80478208377798,136.47449165435845,14.941788243168547,70.39043583244404,0,0,100,100,70.11642351366291,85.12671483652673,0.00063079938320268,2.214101167627919,-1.876161517891115,433.1196882650745,15,231.6,1258,0.12486031734473622,0.3159089671503965,0,0,average,True,1,990.0,110.0
D0464,54.94951073557855,87.47633477946003,8.011676643609084,100.0,0,0,100,100,83.97664671278183,95.99416167819545,0.0008445314657971707,1.285024514807629,-1.028409168160472,261.5596711013539,15,190.4,3,0.1833598644275735,0.29884940168177865,0,0,excellent,True,3,770.0,330.0
D0465,64.90529874097228,111.33989275913076,12.057387976808815,90.18940251805543,0,0,100,100,75.88522404638238,91.51865664110946,0.0005923348749218631,1.5005071350467438,-1.6897315467435228,324.5264937048614,15,200.0,329,0.4584099163078833,0.5151338113902493,0,0,good,True,3,770.0,330.0
D0466,64.78766647294607,108.68802804375032,11.951416165763181,90.42466705410786,0,0,100,100,76.09716766847365,91.63045868064538,-2.305589036097879e-05,1.632235570686936,-1.6637545017245188,380.9514788609229,15,235.2,357,0.46138742624971923,0.22795828316115213,0,0,good,True,3,770.0,330.0
D0467,64.82938659163197,111.42508531654283,11.999084870212709,90.34122681673605,0,0,100,100,76.00183025957458,91.58576426907766,0.000690284711530055,1.562728117113546,-2.0769940545230403,437.59835949351583,15,270.0,420,0.0034645527226269215,0.3519978748222757,2,0,good,True,1,990.0,110.0
D0468,65.38391609848517,106.548821014834,12.025568354092716,89.23216780302965,0,0,100,100,75.94886329181458,91.29525777371106,0.00014994389709628523,1.7679936263787828,-1.7562671710991071,443.30295114772946,15,271.2,452,0.2373558466597485,0.35723920094931116,2,1,good,True,1,990.0,110.0
D0469,55.01872653211456,85.0173170334005,8.1278146624971,100.0,0,0,100,100,83.7443706750058,95.93609266875146,-0.0001461881042512936,1.1770515241735162,-1.0157545996006376,292.1494378855283,15,212.4,4,0.4083984750591173,0.3875978955450813,0,0,excellent,True,3,770.0,330.0
D0470,54.91070273561821,86.33566246450087,7.944445529037374,100.0,0,0,100,100,84.11110894192525,96.02777723548131,1.9076529109091916e-05,1.1068928796533046,-1.1963647532563608,372.84367157484763,15,271.6,6,0.1338960146231669,0.13913295699441935,0,0,excellent,True,3,770.0,330.0
D0471,64.77702393901131,107.52685415518746,12.124778958721603,90.44595212197737,0,0,100,100,75.75044208255679,91.54909855113354,0.0008570373212542222,1.7204779554647067,-2.1113730877550894,407.44748057638117,15,251.6,386,0.2612248528638575,0.06656404031998804,0,0,good,True,3,770.0,330.0
D0472,65.09992965897573,108.2620071738944,12.237785928195821,89.80014068204855,0,0,100,100,75.52442814360836,91.33114220641423,0.0008438939565985921,1.5698380776131746,-1.945715498206504,404.2705631822393,15,248.4,421,0.16548051517681905,0.2651171641741819,0,1,good,True,3,770.0,330.0
D0473,64.77134026931166,103.27880007724468,11.93244311818515,90.45731946137667,0,0,100,100,76.1351137636297,91.64810830625159,0.0003244906536173502,1.5933578898512395,-1.594903358079819,446.92224785825056,15,276.0,430,0.12371568518858776,0.26571242667548056,0,0,good,True,3,770.0,330.0
D0474,65.12935792323194,105.08864771406226,12.144661755948595,89.74128415353613,0,0,100,100,75.7106764881028,91.36299016040974,0.0006897076336942859,1.5619768451504086,-1.74517627768826,371.88863374165436,15,228.4,380,0.15868212266441725,0.29844962704248335,0,0,good,True,3,770.0,330.0
D0475,74.84991383191297,124.5674298506587,14.820694543193458,70.30017233617406,0,0,100,100,70.35861091361309,85.16469581244678,0.0004430709324369151,2.015282292641533,-2.017789017499888,474.5484536943282,15,253.6,1377,0.1518131164906463,0.08574308396605698,0,0,average,True,1,990.0,110.0
D0476,54.96200058498376,88.74861246165823,7.96779891837142,100.0,0,0,100,100,84.06440216325716,96.01610054081429,0.0003102745752919445,1.1133326681129216,-1.1583524399348466,355.05452377899513,15,258.4,6,0.1440976081931324,0.1989699502644976,0,1,excellent,True,3,770.0,330.0
D0477,64.74492540497855,108.1423580554986,12.011303235058213,90.51014919004291,0,0,100,100,75.97739352988357,91.62188567998162,0.00022606984958184755,2.2113252996468957,-2.050319170514518,404.6557837811159,15,250.0,405,0.047718407099714706,0.20879864964474318,1,0,good,True,3,770.0,330.0
D0478,65.04971748335065,110.7716402640322,12.279791743447163,89.9005650332987,0,0,100,100,75.44041651310567,91.33524538660109,-0.00030457354194630385,1.818394216761498,-1.9413739372082683,422.8231636417792,15,260.0,438,0.03888791976072372,0.18039353783875212,1,0,good,True,3,770.0,330.0
D0479,55.138946193602905,83.42618660037108,7.910356701970404,100.0,0,0,100,100,84.1792865960592,96.0448216490148,0.00016206220150035658,1.0960631098338889,-1.41528735717899,302.1614251409439,15,219.2,3,0.11600108048847817,0.4295559899574337,0,0,excellent,True,3,770.0,330.0
D0480,55.27011126694188,83.69008850095064,8.01844118507723,100.0,0,0,100,100,83.96311762984554,95.99077940746139,-3.4789952290795416e-05,1.0993907800883798,-1.0758920269185854,319.4612431229241,15,231.2,2,0.21807924573917148,0.26533699416139683,1,0,excellent,True,3,770.0,330.0
D0481,75.22207671249856,127.54249070890592,14.954652007116113,69.55584657500287,0,0,100,100,70.09069598576778,84.91163564019266,-4.318511074181863e-05,2.4617926187742936,-2.449286601012046,489.69571939836567,15,260.4,1445,0.4970322342825217,0.16462037180522368,1,0,average,False,0,1100.0,0.0
D0482,75.33254102364164,128.57319506161917,15.32987588133098,69.33491795271672,0,0,100,100,69.34024823733805,84.6687915475137,-0.0014877479558953763,1.959395837160936,-2.182841057924969,468.56840516705097,15,248.8,1408,0.3956753690529178,0.3723337483862096,0,0,average,False,0,1100.0,0.0
D0483,74.97179647060102,123.30678308563073,14.954744282744121,70.05640705879796,0,0,100,100,70.09051143451175,85.03672962332743,0.0004112447712278671,1.902524739704108,-2.508242728771012,427.33923988242583,15,228.0,1253,0.2397881052594188,0.14996841664134855,1,0,average,True,1,990.0,110.0
D0484,74.7448528073167,129.38960135721533,14.987966561989296,70.51029438536659,0,0,100,100,70.02406687602141,85.13359031534699,7.82070626588912e-05,2.2130960415651604,-2.182036465354259,546.3848740214851,15,292.4,1597,0.05643226554808521,0.4944377335087495,0,0,average,True,1,990.0,110.0
D0485,64.82181078130056,105.09341992279992,11.919625274377019,90.35637843739889,0,0,100,100,76.16074945124596,91.62928197216122,5.3111296041730565e-05,1.857722900832718,-1.667661175982296,363.6503584830961,15,224.4,355,0.10158077740597234,0.16910008236705162,0,0,good,True,3,770.0,330.0
D0486,64.96961597389839,115.68567830587136,12.254794476781898,90.06076805220323,0,0,100,100,75.49041104643621,91.38779477465985,0.0002390488013041017,1.771866267292097,-1.6280265206654938,363.829849453831,15,224.0,350,0.20495928679814812,0.44937460576588006,1,1,good,True,3,770.0,330.0
D0487,85.33900816127732,160.0,19.554560172771033,49.32198367744536,0,0,100,100,60.89087965445793,77.55321583297582,0.000302830224087889,2.5132098412669173,-2.3763605793771854,675.8849446373164,15,316.8,2900,0.24770754790363575,0.4066018697955393,0,0,poor,False,0,1100.0,0.0
D0488,64.7482694841437,112.48282870785091,12.10713484571534,90.50346103171259,0,0,100,100,75.78573030856933,91.57229783507049,0.0005095265155016187,2.046138922410944,-1.9929851487326509,458.41774794773744,15,283.2,421,0.09253487533743501,0.2804046705553961,1,0,good,True,3,770.0,330.0
D0489,64.87665144568429,111.26143151844518,12.006035946483921,90.24669710863142,0,0,100,100,75.98792810703216,91.55865630391591,4.905315862664255e-06,1.7731981877843537,-2.1128906921844903,444.40506240293735,15,274.0,434,0.10560369523203687,0.3449998596401952,0,1,good,True,3,770.0,330.0
D0490,65.09756811656725,109.73608585824763,12.155638227626381,89.80486376686551,0,0,100,100,75.68872354474723,91.37339682790319,0.0002522967474371573,1.5380259853916718,-1.927003677333395,393.8402871052318,15,242.0,413,0.06535078827396572,0.14260112028823788,0,0,good,True,3,770.0,330.0
D0491,54.97326918913205,88.06128101427885,7.9872608385242305,100.0,0,0,100,100,84.02547832295154,96.00636958073788,0.0002485964273300336,1.3899343664425428,-1.0908151243197648,351.27919011855374,15,255.6,4,0.2860963075439715,0.12935103973086323,2,0,excellent,True,1,990.0,110.0
D0492,75.7492362159972,132.70739124269684,15.285078136474947,68.5015275680056,0,0,100,100,69.4298437270501,84.48284282376392,-0.0003378254663481707,2.326432806479784,-1.9917778574405485,484.0376194202221,15,255.6,1516,0.176193929069122,0.41317737342096,0,0,average,False,0,1100.0,0.0
D0493,55.01853238056598,81.8868789179804,8.077432435535966,100.0,0,0,100,100,83.84513512892806,95.96128378223202,9.901029875239976e-05,1.079947776989512,-1.0495170645363934,314.7060052168374,15,228.8,2,0.2564941755737137,0.28719992404371897,0,1,excellent,True,3,770.0,330.0
D0494,55.03577084701959,80.1175004963859,7.875719146180246,100.0,0,0,100,100,84.24856170763951,96.06214042690988,-0.0001987638065494507,1.0528967250849717,-1.0078931054638598,330.21462508211755,15,240.0,1,0.05605009395155939,0.31525185986072785,0,0,excellent,True,3,770.0,330.0
D0495,65.0810870758128,103.15143886505916,12.255032213725197,89.8378258483744,0,0,100,100,75.4899355725496,91.331940355231,0.00025153425212552443,1.722441151584437,-1.6825024804040525,363.1524658830354,15,223.2,382,0.4684119595444894,0.5344154904572839,1,0,good,True,3,770.0,330.0
D0496,55.00547085260438,84.91141784328062,8.077464858102916,100.0,0,0,100,100,83.84507028379417,95.96126757094854,9.333233635358953e-05,1.124933651526569,-1.333467259445745,334.43326278383466,15,243.2,5,0.07586038304696896,0.11675787571482164,0,0,excellent,True,3,770.0,330.0
D0497,74.51629949898674,126.3450181353011,15.076260282135067,70.96740100202652,0,0,100,100,69.84747943572987,85.2037201094391,-0.00048340798635489147,2.2054795203912034,-1.979558685671877,485.10110973840364,15,260.4,1361,0.040597879854018595,0.30911524108113936,0,1,average,True,1,990.0,110.0
D0498,75.06745377271672,128.34775479799964,14.846147470778797,69.86509245456656,0,0,100,100,70.30770505844241,85.04319937825225,-5.481927956119688e-05,2.327732654449286,-2.0712454975128454,474.42630784356965,15,252.8,1380,0.2724173924564526,0.43890759491419945,1,0,average,False,0,1100.0,0.0
D0499,85.0580021471797,158.82691925566286,19.596642687975585,49.88399570564059,0,0,100,100,60.80671462404883,77.67267758242235,-0.0002986880091903289,2.635846110987916,-2.3128663487185,466.11785176654485,15,219.2,1993,0.07468420994613227,0.3634633593436197,1,0,poor,False,0,1100.0,0.0
D0500,65.08637263587637,109.79633054460898,11.823162789223646,89.82725472824725,0,0,100,100,76.35367442155271,91.54523228744998,-0.00040867026377968665,1.5308741151288867,-1.6647477831432125,484.2426124109202,15,297.6,454,0.13844093667890195,0.2844749106730954,0,0,good,True,3,770.0,330.0
D0501,74.68349748138975,128.35889152990634,15.334419427214039,70.6330050372205,0,0,100,100,69.33116114557193,84.99104154569811,-0.00027031699317872296,2.0702949758030016,-2.058353450390194,392.0883617772962,15,210.0,1142,0.25583370536951006,0.17903850053242149,1,0,average,True,1,990.0,110.0
D0502,75.36247678673743,128.65670567605204,14.85486781405008,69.27504642652514,0,0,100,100,70.29026437189984,84.89132769960625,0.00025307387859318516,2.249090667043242,-1.795022827488692,492.87059818526285,15,261.6,1472,0.39147369363132817,0.17664758922829865,0,0,average,False,0,1100.0,0.0
D0503,74.88322299510368,131.18973256964958,14.982859928183192,70.23355400979264,0,0,100,100,70.03428014363362,85.06695853835657,-0.0013059799596633365,1.9913213507463945,-1.9537128859194752,545.1498634043547,15,291.2,1591,0.6311646588412052,0.11753934762574247,0,2,average,True,1,990.0,110.0
D0504,64.88741531411189,104.32119794799416,11.9696684327216,90.22516937177622,0,0,100,100,76.0606631345568,91.57145812658327,0.000541171852017781,1.5621988683636083,-1.6677295501963163,399.7064783349293,15,246.4,376,0.43466823861056325,0.6085357808003716,0,0,good,True,3,770.0,330.0
D0505,85.04010021578289,156.6884224549603,20.209855377896154,49.91979956843423,2,0,94,100,59.58028924420769,75.87502220316048,-0.00035045338373452124,2.726144323784044,-3.029968749758796,524.6974183313804,15,246.8,2211,0.33207948911312374,0.13838202773363933,2,1,poor,False,0,1100.0,0.0
D0506,85.19781569058753,160.0,20.258225016727593,49.604368618824935,2,2,94,94,59.483549966544814,74.27197964634243,0.0013297299202881154,2.8220392236569647,-2.5924994743329863,551.2298675181013,15,258.8,2335,0.06538563933964005,0.33234158816606457,0,2,poor,False,0,1100.0,0.0
D0507,55.025880348255285,91.00173891458546,8.10862513863158,100.0,0,0,100,100,83.78274972273684,95.94568743068422,0.0004026510201269378,1.1758895988432054,-1.2723214389239736,383.5303860273393,15,278.8,3,0.06067092403683625,0.17339532268785599,0,0,excellent,True,3,770.0,330.0
D0508,64.78559092257467,103.0993370136844,11.900568440978077,90.42881815485066,0,0,100,100,76.19886311804385,91.65692031822363,0.00019066823038329316,1.7272088663513714,-1.6023416349380224,436.6548828181533,15,269.6,407,0.09909536606924058,0.18923767257952384,0,0,good,True,3,770.0,330.0
D0509,75.10605062312348,124.12388223706633,14.936490726269726,69.78789875375304,0,0,100,100,70.12701854746055,84.97872932530339,0.0005212779868631027,2.2821212334380783,-2.336746735676494,444.627819688891,15,236.8,1303,0.09772683576770663,0.5539615438750618,0,0,average,False,0,1100.0,0.0
D0510,54.69019654983544,84.21614096338097,8.002321508346064,100.0,0,0,100,100,83.99535698330787,95.99883924582697,-7.623690175762256e-05,1.2181555718140868,-0.9573614583045936,370.79953260788426,15,271.2,2,0.3356613199501246,0.2563965304276808,0,1,excellent,True,3,770.0,330.0
D0511,65.13685733496702,106.93771685106184,11.870968824272433,89.72628533006596,0,0,100,100,76.25806235145514,91.49608692038026,-0.0002361088854253511,1.5626849963733254,-1.535823907484582,291.81312086065225,15,179.2,286,0.08560495338224865,0.4518841111174675,0,1,good,True,3,770.0,330.0
D0512,65.17005559257031,119.51498834144986,12.008804849252444,89.65988881485939,0,0,100,100,75.98239030149512,91.41056977908863,-0.0005390178230661854,1.5939997053806398,-2.1227218689232985,493.9890213916829,15,303.2,479,0.1039490433839873,0.14492487616980868,1,0,good,True,3,770.0,330.0
D0513,74.54419274764884,130.55403746529285,15.344744404412868,70.91161450470233,0,0,100,100,69.31051119117427,85.05553142396916,0.0012935886193029494,2.098331328822556,-2.2094257127873043,389.8661280702034,15,209.2,1116,0.2917237516177475,0.27428483048492974,0,1,average,True,1,990.0,110.0
D0514,54.93268074266938,82.45114660684965,8.044459307463246,100.0,0,0,100,100,83.91108138507352,95.97777034626839,0.000497722162199469,1.0742929614857148,-1.1153641434488395,373.5422290501518,15,272.0,1,0.04719830052347162,0.12776043178592913,0,1,excellent,True,3,770.0,330.0
D0515,54.933854658636164,82.4142505361929,8.165651007994486,100.0,0,0,100,100,83.66869798401103,95.91717449600276,-0.00042660188772573323,1.0345316145604588,-1.158796165716316,268.62654928073084,15,195.6,3,0.20962788500275772,0.62664040615261,0,1,excellent,True,3,770.0,330.0
D0516,84.79908731711942,153.6484027871465,19.85936221211984,50.40182536576117,0,0,100,100,60.28127557576032,77.67077523538038,-0.000566880688825726,2.8408180555260465,-2.745070542370473,529.1463048588251,15,249.6,2246,0.27651354508616843,0.3436202349196913,0,0,poor,False,0,1100.0,0.0
D0517,54.974071104001375,81.96052314056095,7.852662498179942,100.0,0,0,100,100,84.29467500364012,96.07366875091003,-7.432097151000594e-05,1.198872764533069,-1.2458699985941517,377.1221277734494,15,274.4,5,0.06570180821296294,0.37582288013484577,0,2,excellent,True,3,770.0,330.0
D0518,65.12205572971587,106.78621736413665,11.926398924475855,89.75588854056826,0,0,100,100,76.14720215104829,91.47577267290414,-5.426260051205552e-05,1.5677898256653653,-1.6713638683436174,485.1593151863832,15,298.0,470,0.0852555829445219,0.6147228817438583,0,1,good,True,3,770.0,330.0
D0519,65.01301658648444,107.9940202504846,12.039406674848262,89.97396682703112,0,0,100,100,75.92118665030347,91.47378836933365,0.0004022513820541262,1.493067905307088,-1.4529516260544226,416.0833061535004,15,256.0,424,0.20415831650614058,0.33704875954915936,1,0,good,True,3,770.0,330.0
D0520,54.997849308427504,82.07268802714272,7.849290372167908,100.0,0,0,100,100,84.30141925566419,96.07535481391605,0.00036264399963433316,1.1087404335796858,-1.1042876365537828,307.43797763410976,15,223.6,1,0.3831251537625566,0.4001692781296002,1,0,excellent,True,3,770.0,330.0
D0521,75.08017276624388,131.48879259847155,15.267723755322356,69.83965446751225,0,0,100,100,69.46455248935528,84.82605173921688,0.0014971213807914374,2.118539092036707,-2.111674637202919,581.1205372107277,15,309.6,1698,0.4852922342038313,0.2129483067810544,1,1,average,False,0,1100.0,0.0
D0522,84.69247301186708,160.0,19.786285596783095,50.61505397626584,0,0,100,100,60.42742880643381,77.76062069567492,-0.002352339557796818,2.378674165045795,-2.7616802629383543,520.8587090229826,15,246.0,2191,0.17588994753586762,0.46237405467104353,0,0,poor,False,0,1100.0,0.0
D0523,74.44867777066356,146.61358749002767,14.934779950322975,71.10264445867287,0,0,100,100,70.13044009935405,85.30827113950673,-0.0005443694337500714,2.2366501197115145,-2.2644221613291604,532.3080460602445,15,286.0,1533,0.2107270931685178,0.15894307694923757,0,1,average,True,1,990.0,110.0
D0524,74.76706089276891,126.90899059428688,15.132562583125404,70.46587821446218,0,0,100,100,69.73487483374919,85.05018826205284,0.00040531426012470605,2.2089548017140728,-2.207664838069669,437.38730622269816,15,234.0,1259,0.04574389923625891,0.5269756856706143,0,0,average,True,1,990.0,110.0
D0525,64.49457172732896,112.12099285027242,12.086519505879542,91.01085654534208,0,0,100,100,75.82696098824091,91.70945438339575,-0.00024234065209554872,1.6932636927880886,-1.5117595816600669,396.6416161230731,15,246.0,379,0.4028764903188292,0.48053932148993905,0,0,good,True,3,770.0,330.0
D0526,55.00227652456389,89.5514048161722,7.885946086175661,100.0,0,0,100,100,84.22810782764867,96.05702695691217,0.0002582251727622784,1.1261529298339368,-1.091732872269157,350.9145242267176,15,255.2,5,0.13249794016452854,0.23749664516168295,0,0,excellent,True,3,770.0,330.0
D0527,54.832560920446255,81.00641652803007,7.932354622978834,100.0,0,0,100,100,84.13529075404233,96.03382268851058,-0.0005635330774290577,0.9493570001596654,-1.0920490116439754,309.80396920052135,15,226.0,1,0.10833760322971965,0.4571649906411275,0,2,excellent,True,3,770.0,330.0
D0528,55.01669764898556,83.65534702940636,7.867250923033545,100.0,0,0,100,100,84.26549815393291,96.06637453848323,5.468554103262033e-05,1.3043576400807106,-1.0510214939056524,408.2238965554729,15,296.8,7,0.013511891135001956,0.1727850614996067,0,0,excellent,True,3,770.0,330.0
D0529,64.98422808024496,105.36420472284388,12.101804259539165,90.03154383951008,0,0,100,100,75.79639148092167,91.45698383010793,-0.00012105472986604228,1.54462910109079,-1.920128663462588,445.141962349678,15,274.0,438,0.2429876901907804,0.2580868022379741,0,0,good,True,3,770.0,330.0
D0530,54.829138667634865,89.52063706396005,7.977601540518808,100.0,0,0,100,100,84.04479691896239,96.0111992297406,-0.00011227038999026227,1.3968331644026368,-1.1256697465339158,377.77276542000425,15,275.6,3,0.01094777671702961,0.21522990013295354,0,0,excellent,True,3,770.0,330.0
D0531,64.76125714685838,105.71294863409643,12.037798522004879,90.47748570628323,0,0,100,100,75.92440295599025,91.60047216556836,-0.0007708730143311396,1.6676629761949324,-1.7832327453934411,400.87218173905336,15,247.6,376,0.07575484475565719,0.4874505562803557,1,0,good,True,3,770.0,330.0
D0532,64.92219472475126,114.64985407400036,12.002422309966589,90.15561055049747,0,0,100,100,75.99515538006682,91.53769148264108,0.0011082745760221638,1.700603687286898,-1.7101979728607597,362.91506851135955,15,223.6,367,0.16257748187576287,0.2591876963165283,0,0,good,True,3,770.0,330.0
D0533,55.119706886839026,82.25416143499817,7.851224870434441,100.0,0,0,100,100,84.29755025913111,96.07438756478278,-0.0001925620809178531,1.1482283336255996,-1.1833684117269694,350.5613358002962,15,254.4,3,0.29033126887896743,0.3957364207879603,0,0,excellent,True,3,770.0,330.0
D0534,55.02243382549801,81.51582469764693,7.8498105038594295,100.0,0,0,100,100,84.30037899228114,96.07509474807028,0.0005172043846980245,1.1816237630998505,-1.0558542302319571,272.36104743621513,15,198.0,2,0.040321743137168124,0.19938156269968513,0,0,excellent,True,3,770.0,330.0
D0535,64.73394878636944,107.54788071029932,12.024391994905658,90.53210242726112,0,0,100,100,75.95121601018869,91.62082960936246,0.00027868546193886664,1.7810633733597914,-1.683745082625856,358.6260762764867,15,221.6,347,0.09146814945843063,0.10243598369409918,1,0,good,True,3,770.0,330.0
